msg_count,ind_latency,recv_latency,class_latency,alloc_latency,tot_latency
1837.0,15.32,83.01,77.27,1.29,176.89
1838.0,11.86,10.41,98.09,1.52,121.89
1839.0,11.64,5.81,100.15,1.27,118.87
1840.0,12.36,107.48,90.49,0.93,211.25
1841.0,11.39,4.26,94.7,1.06,111.41
1842.0,12.08,92.12,88.65,1.34,194.19
1843.0,13.29,185.98,89.44,1.14,289.84
1844.0,12.3,5.34,85.53,1.7,104.87
1845.0,11.29,92.36,113.23,1.39,218.27
1846.0,11.12,6.76,109.64,1.4,128.93
1847.0,12.05,106.9,100.44,1.16,220.55
1848.0,12.35,4.66,114.92,1.27,133.2
1849.0,12.21,91.23,117.27,1.12,221.84
1850.0,11.27,179.9,61.77,1.06,254.0
1851.0,11.13,4.98,120.32,1.86,138.29
1852.0,12.4,108.43,89.06,3.35,213.24
1853.0,11.19,165.7,104.49,1.46,282.83
1854.0,13.18,6.99,95.98,1.27,117.42
1855.0,11.12,61.72,103.51,1.41,177.76
1856.0,11.57,6.29,100.09,1.15,119.11
1857.0,10.92,93.8,109.92,1.43,216.06
1858.0,12.38,4.27,102.93,1.88,121.45
1859.0,12.21,66.02,107.52,1.79,187.54
1860.0,13.89,152.32,97.01,1.47,264.68
1861.0,11.17,7.02,76.41,2.06,96.66
1862.0,18.89,62.02,79.0,2.58,162.5
1863.0,12.79,125.31,111.42,3.8,253.31
1864.0,15.09,38.17,105.38,1.16,159.79
1865.0,11.61,7.14,104.63,1.39,124.76
1866.0,11.79,8.78,93.96,1.22,115.75
1867.0,10.16,39.76,82.4,1.02,133.35
1868.0,10.98,83.61,102.29,1.88,198.77
1869.0,13.37,143.49,111.57,1.07,269.5
1870.0,13.61,43.39,118.73,1.61,177.34
1871.0,11.62,5.21,89.46,1.37,107.65
1872.0,12.36,42.86,85.72,1.27,142.23
1873.0,13.74,57.98,95.17,1.89,168.78
1874.0,11.88,122.47,101.59,3.33,239.27
1875.0,11.13,167.92,110.43,1.81,291.3
1876.0,11.17,27.69,106.54,2.23,147.63
1877.0,11.43,46.71,115.2,2.32,175.66
1878.0,11.1,38.82,114.04,1.14,165.11
1879.0,11.36,57.68,115.74,1.29,186.07
1880.0,11.55,30.09,115.59,0.92,158.16
1881.0,11.7,3.98,87.59,2.6,105.87
1882.0,14.18,4.89,87.92,3.18,110.17
1883.0,11.16,71.0,80.27,5.81,168.25
1884.0,12.72,129.23,76.68,1.27,219.9
1885.0,12.39,129.31,78.17,1.9,221.77
1886.0,11.3,36.11,89.97,1.47,138.85
1887.0,11.0,115.69,113.55,1.95,242.19
1888.0,11.17,68.82,135.17,1.56,216.72
1889.0,11.12,5.05,101.55,1.22,118.94
1890.0,11.17,51.47,92.48,1.1,156.22
1891.0,11.15,5.21,108.23,1.24,125.84
1892.0,17.8,37.39,102.13,2.58,159.9
1893.0,15.98,97.68,87.0,1.29,201.96
1894.0,10.91,167.74,88.92,1.31,268.87
1895.0,10.72,236.37,72.26,1.42,320.77
1896.0,10.75,199.91,71.32,0.9,282.88
1897.0,11.04,56.05,82.82,0.69,150.61
1898.0,11.13,32.03,84.99,1.31,129.46
1899.0,10.85,4.31,104.77,1.13,121.07
1900.0,10.64,4.08,82.49,1.73,98.94
1901.0,11.88,4.38,98.53,1.4,116.2
1902.0,11.92,40.77,83.37,2.03,138.09
1903.0,11.9,7.74,93.9,3.57,117.11
1904.0,11.44,87.6,95.01,1.12,195.16
1905.0,11.58,133.06,86.8,1.28,232.73
1906.0,15.58,6.26,105.68,1.52,129.05
1907.0,10.94,27.14,79.25,2.58,119.91
1908.0,11.1,106.96,88.96,1.78,208.79
1909.0,11.82,110.35,78.89,4.14,205.2
1910.0,10.71,5.29,87.79,1.46,105.25
1911.0,11.23,4.76,109.51,2.24,127.74
1912.0,11.57,10.09,114.75,4.23,140.64
1913.0,18.24,129.07,98.6,1.64,247.54
1914.0,14.42,120.1,113.16,1.67,249.35
1915.0,12.4,236.99,99.34,1.22,349.96
1916.0,15.12,332.69,90.03,2.9,440.74
1917.0,11.16,305.08,83.16,1.62,401.02
1918.0,11.2,312.12,83.56,1.35,408.22
1919.0,11.28,236.89,80.45,1.66,330.28
1920.0,11.07,4.29,80.8,1.96,98.11
1921.0,12.73,4.5,98.02,1.77,117.01
1922.0,11.09,6.72,90.7,2.02,110.53
1923.0,16.43,94.66,102.14,1.4,214.63
1924.0,22.68,195.41,94.98,1.57,314.64
1925.0,12.21,287.42,128.23,1.34,429.2
1926.0,12.11,370.37,99.33,1.6,483.42
1927.0,11.61,387.97,112.35,1.55,513.49
1928.0,10.8,418.1,108.08,1.57,538.55
1929.0,11.29,373.59,97.33,1.16,483.38
1930.0,11.01,5.09,91.28,5.0,112.38
1931.0,12.23,47.18,79.3,1.04,139.74
1932.0,11.55,9.04,82.94,1.52,105.05
1933.0,15.24,88.47,89.51,1.29,194.5
1934.0,12.79,29.74,86.6,2.5,131.63
1935.0,11.17,111.66,117.11,1.53,241.47
1936.0,11.22,224.7,373.07,1.18,610.17
1937.0,13.95,539.86,113.53,3.2,670.54
1938.0,10.74,497.73,104.53,2.02,615.01
1939.0,11.26,563.93,125.28,1.58,702.05
1940.0,10.92,74.75,90.47,1.26,177.4
1941.0,11.83,6.05,85.46,1.41,104.74
1942.0,11.59,52.02,87.23,1.23,152.08
1943.0,13.0,63.01,101.45,1.54,179.0
1944.0,11.42,154.83,104.26,3.58,274.09
1945.0,10.63,243.92,97.75,3.13,355.43
1946.0,10.66,242.57,101.0,2.4,356.63
1947.0,10.78,259.29,89.91,1.51,361.5
1948.0,11.37,282.48,112.14,1.39,407.38
1949.0,11.92,234.74,96.42,1.76,344.84
1950.0,10.55,4.58,91.16,2.17,108.46
1951.0,10.92,5.9,89.67,1.53,108.03
1952.0,11.28,3.79,87.39,1.05,103.52
1953.0,11.32,59.66,87.91,1.19,160.08
1954.0,10.45,141.14,113.74,1.89,267.21
1955.0,12.59,231.8,105.67,2.7,352.76
1956.0,10.53,295.22,77.12,1.18,384.05
1957.0,11.16,376.45,76.11,1.58,465.29
1958.0,11.45,455.99,83.4,4.04,554.88
1959.0,13.09,161.86,116.41,1.65,293.01
1960.0,11.55,5.3,120.91,1.4,139.16
1961.0,11.88,11.59,104.71,2.31,130.48
1962.0,10.77,5.69,122.1,1.91,140.47
1963.0,13.22,66.68,106.91,1.9,188.7
1964.0,10.62,83.68,109.56,1.3,205.16
1965.0,13.77,171.2,60.73,1.89,247.6
1966.0,11.99,135.74,84.05,1.48,233.25
1967.0,12.37,223.8,80.56,1.19,317.92
1968.0,14.03,289.45,82.2,1.07,386.75
1969.0,11.84,212.35,79.2,1.36,304.74
1970.0,11.11,4.66,78.45,1.39,95.6
1971.0,11.29,4.48,79.05,1.33,96.15
1972.0,10.76,29.67,101.75,1.22,143.4
1973.0,11.31,20.15,89.23,1.91,122.61
1974.0,11.61,49.28,89.07,1.5,151.45
1975.0,11.13,130.28,107.49,1.96,250.85
1976.0,11.89,228.29,105.04,2.54,347.77
1977.0,11.38,280.63,98.33,1.57,391.91
1978.0,11.67,271.59,99.53,1.49,384.27
1979.0,11.53,76.53,97.8,1.06,186.92
1980.0,11.12,41.24,99.62,2.08,154.06
1981.0,11.29,4.65,94.3,3.41,113.66
1982.0,12.47,27.72,103.35,1.39,144.94
1983.0,13.79,126.25,86.63,2.93,229.6
1984.0,13.68,57.95,93.88,2.12,167.63
1985.0,12.06,110.95,102.83,1.23,227.08
1986.0,11.38,197.52,97.2,1.08,307.17
1987.0,11.62,236.56,86.09,1.12,335.38
1988.0,11.43,291.09,87.67,1.58,391.78
1989.0,11.31,239.44,103.37,1.08,355.19
1990.0,11.48,236.4,99.19,1.44,348.51
1991.0,11.23,8.91,98.12,1.19,119.44
1992.0,13.32,107.35,99.54,1.19,221.4
1993.0,12.04,79.59,103.66,1.61,196.9
1994.0,11.37,42.58,97.54,1.5,152.99
1995.0,13.71,138.78,101.15,1.82,255.46
1996.0,11.06,232.2,113.67,1.53,358.46
1997.0,10.94,238.74,107.55,1.12,358.34
1998.0,10.89,202.89,92.33,1.46,307.56
1999.0,11.94,289.72,87.53,1.33,390.52
2000.0,14.32,203.71,87.26,1.46,306.75
2001.0,12.2,5.89,100.22,5.39,123.69
2002.0,31.73,79.43,78.11,1.64,190.91
2003.0,11.41,89.36,91.32,1.41,193.5
2004.0,11.28,88.21,98.13,1.62,199.24
2005.0,11.71,178.93,91.61,2.17,284.43
2006.0,10.9,233.73,102.79,1.93,349.35
2007.0,10.86,174.5,106.23,2.73,294.32
2008.0,12.37,139.28,101.5,1.49,254.64
2009.0,15.26,240.37,92.64,1.09,349.36
2010.0,12.1,273.49,96.18,1.18,382.96
2011.0,11.28,5.14,100.55,1.66,118.63
2012.0,14.46,102.76,86.43,1.04,204.69
2013.0,11.53,6.22,85.28,1.23,104.26
2014.0,13.29,73.51,94.16,2.92,183.87
2015.0,11.12,164.32,104.61,2.3,282.36
2016.0,12.56,215.63,99.38,1.12,328.69
2017.0,10.86,295.82,87.96,1.86,396.51
2018.0,13.49,149.68,89.65,1.89,254.7
2019.0,12.06,213.51,77.46,1.5,304.54
2020.0,11.12,67.31,108.52,1.95,188.9
2021.0,12.04,5.43,97.88,1.29,116.62
2022.0,18.97,4.78,139.17,0.97,163.89
2023.0,10.86,139.12,115.45,1.19,266.62
2024.0,12.26,212.32,87.86,1.27,313.7
2025.0,12.57,221.47,85.13,1.54,320.72
2026.0,15.91,297.05,103.04,1.18,417.17
2027.0,13.61,382.58,106.02,1.94,504.14
2028.0,15.34,471.67,100.65,1.68,589.33
2029.0,12.47,365.27,94.73,1.73,474.2
2030.0,12.11,231.46,72.17,2.11,317.85
2031.0,10.8,6.32,87.32,2.37,106.82
2032.0,10.99,5.06,97.71,2.56,116.32
2033.0,11.11,54.63,104.73,1.67,172.13
2034.0,10.95,153.75,107.2,1.61,273.51
2035.0,10.76,35.24,103.46,1.5,150.96
2036.0,13.45,135.61,106.61,1.47,257.15
2037.0,11.41,218.42,95.18,1.75,326.76
2038.0,12.32,298.41,103.1,1.35,415.18
2039.0,12.59,306.62,98.36,1.39,418.96
2040.0,12.69,240.67,104.01,1.2,358.57
2041.0,10.51,5.46,105.96,1.37,123.3
2042.0,11.34,7.69,98.25,1.33,118.6
2043.0,11.25,33.87,74.63,2.46,122.21
2044.0,13.38,4.77,112.34,2.25,132.74
2045.0,11.68,40.27,94.24,1.52,147.7
2046.0,14.31,132.28,85.78,2.83,235.2
2047.0,11.4,16.07,108.91,1.38,137.77
2048.0,11.34,108.06,104.33,1.16,224.89
2049.0,11.5,183.0,136.88,1.36,332.74
2050.0,11.16,306.43,102.73,1.46,421.78
2051.0,10.86,123.55,105.82,3.85,244.09
2052.0,10.84,4.36,105.39,2.82,123.41
2053.0,10.97,49.71,98.25,4.69,163.61
2054.0,11.82,4.75,124.87,2.09,143.54
2055.0,10.6,4.97,92.38,1.22,109.17
2056.0,10.72,15.71,108.33,2.0,136.75
2057.0,11.42,59.58,92.09,1.08,164.18
2058.0,12.68,4.57,118.34,2.05,137.64
2059.0,11.99,89.04,113.82,1.79,216.64
2060.0,11.77,184.88,101.31,1.6,299.56
2061.0,13.06,185.96,97.22,1.5,297.74
2062.0,12.03,7.86,113.85,1.1,134.85
2063.0,19.7,69.75,90.92,1.65,182.03
2064.0,11.97,16.96,91.52,1.43,121.87
2065.0,20.69,7.1,93.71,4.38,125.88
2066.0,11.82,72.34,74.7,0.95,159.81
2067.0,10.91,4.83,83.83,1.61,101.18
2068.0,11.08,16.34,87.17,3.18,117.77
2069.0,12.17,98.34,91.94,1.22,203.67
2070.0,11.3,77.02,92.51,2.11,182.94
2071.0,12.35,163.47,108.67,1.27,285.76
2072.0,11.39,5.57,92.87,1.41,111.25
2073.0,11.66,48.79,91.1,1.58,153.13
2074.0,11.25,6.99,122.22,1.69,142.14
2075.0,21.03,96.38,105.11,1.55,224.07
2076.0,11.95,22.32,139.22,2.01,175.5
2077.0,12.16,137.9,101.62,3.6,255.28
2078.0,17.29,202.84,94.86,1.41,316.4
2079.0,11.61,225.76,75.48,1.18,314.03
2080.0,12.16,304.65,99.95,1.38,418.14
2081.0,11.9,285.89,108.51,1.8,408.11
2082.0,12.64,4.25,104.91,2.88,124.68
2083.0,10.64,46.19,105.78,1.81,164.42
2084.0,13.08,4.61,76.35,2.05,96.08
2085.0,11.25,6.92,109.93,3.56,131.66
2086.0,11.25,26.75,100.4,1.5,139.89
2087.0,11.84,92.8,103.87,1.02,209.52
2088.0,13.45,198.61,89.28,3.03,304.38
2089.0,10.9,203.65,94.61,1.04,310.2
2090.0,10.57,277.17,89.3,1.34,378.38
2091.0,11.74,312.29,92.75,1.71,418.5
2092.0,12.45,4.89,94.83,1.54,113.7
2093.0,11.5,6.75,81.59,0.97,100.81
2094.0,12.2,4.06,90.59,1.05,107.9
2095.0,10.97,79.45,92.83,1.29,184.53
2096.0,11.15,125.7,73.66,1.47,211.98
2097.0,12.75,198.39,90.39,1.38,302.91
2098.0,13.5,165.04,88.59,2.39,269.52
2099.0,10.81,227.13,77.89,1.12,316.95
2100.0,14.92,262.14,77.45,2.1,356.61
2101.0,13.38,339.71,82.39,1.37,436.85
2102.0,10.82,5.62,79.86,1.34,97.63
2103.0,12.56,45.45,84.22,1.51,143.73
2104.0,11.03,5.74,112.06,2.43,131.26
2105.0,11.82,25.37,95.85,1.43,134.47
2106.0,13.21,123.24,88.77,2.08,227.3
2107.0,13.25,179.48,84.28,1.69,278.7
2108.0,13.12,265.85,88.26,4.09,371.31
2109.0,11.05,338.28,85.44,1.62,436.39
2110.0,11.76,281.24,97.78,2.3,393.09
2111.0,11.76,318.01,89.22,1.39,420.38
2112.0,12.8,4.0,100.48,1.28,118.56
2113.0,12.39,87.61,102.95,2.34,205.3
2114.0,10.91,6.22,86.58,1.87,105.58
2115.0,11.09,60.02,98.13,2.92,172.16
2116.0,10.99,152.8,109.82,1.45,275.06
2117.0,11.17,100.62,106.34,1.48,219.61
2118.0,11.66,185.71,111.09,1.51,309.98
2119.0,12.05,245.02,108.4,2.13,367.61
2120.0,11.11,213.68,114.43,1.38,340.6
2121.0,11.23,297.75,105.03,1.54,415.55
2122.0,10.86,4.99,94.56,4.18,114.6
2123.0,11.65,83.85,106.9,2.72,205.11
2124.0,12.89,5.08,97.81,2.82,118.59
2125.0,16.63,59.74,96.8,1.54,174.72
2126.0,11.83,53.94,77.92,2.01,145.69
2127.0,11.68,104.74,84.73,1.89,203.04
2128.0,12.5,12.87,96.74,1.22,123.34
2129.0,16.07,54.9,96.57,1.24,168.78
2130.0,13.29,36.83,110.73,3.1,163.94
2131.0,11.25,106.35,107.76,1.67,227.03
2132.0,11.62,5.67,89.18,2.83,109.29
2133.0,12.4,50.75,100.54,1.76,165.45
2134.0,11.74,4.04,87.78,1.79,105.35
2135.0,13.87,43.4,81.95,1.38,140.6
2136.0,11.7,84.11,82.96,1.58,180.35
2137.0,10.95,166.46,91.91,1.41,270.73
2138.0,11.25,243.97,95.66,1.37,352.25
2139.0,10.44,199.69,90.89,2.62,303.65
2140.0,12.48,7.37,114.85,2.17,136.86
2141.0,11.59,119.51,104.01,1.89,236.99
2142.0,12.91,3.41,103.23,1.96,121.51
2143.0,11.42,85.89,107.05,2.7,207.05
2144.0,13.72,9.93,80.93,1.59,106.18
2145.0,12.27,68.9,82.72,1.06,164.94
2146.0,12.05,97.33,98.44,1.37,209.19
2147.0,14.8,165.68,96.33,1.21,278.02
2148.0,11.52,204.52,87.9,1.27,305.21
2149.0,11.19,267.09,82.98,1.69,362.94
2150.0,11.69,219.62,96.36,1.35,329.02
2151.0,11.98,174.86,57.54,1.15,245.53
2152.0,21.04,6.73,117.92,4.84,150.53
2153.0,18.06,93.97,125.06,2.79,239.89
2154.0,11.73,4.7,94.71,1.25,112.39
2155.0,15.3,93.8,103.62,1.57,214.3
2156.0,14.37,100.15,132.87,1.46,248.84
2157.0,11.41,197.74,100.21,2.41,311.77
2158.0,12.07,269.19,77.54,1.53,360.33
2159.0,11.38,311.88,79.27,1.35,403.88
2160.0,10.96,376.38,78.21,1.83,467.38
2161.0,12.74,449.51,82.36,1.14,545.74
2162.0,12.52,4.94,90.1,1.92,109.49
2163.0,17.1,24.81,87.2,1.49,130.6
2164.0,10.96,4.65,89.34,1.61,106.55
2165.0,11.03,4.52,81.29,1.68,98.52
2166.0,11.5,82.31,102.55,1.46,197.82
2167.0,11.7,125.6,102.74,1.6,241.65
2168.0,12.37,201.45,105.56,1.25,320.63
2169.0,11.18,298.67,108.97,2.16,420.98
2170.0,11.78,348.33,101.69,1.37,463.16
2171.0,12.24,245.83,98.89,1.28,358.23
2172.0,12.67,4.97,94.48,1.51,113.62
2173.0,12.5,84.38,82.29,5.2,184.37
2174.0,12.17,4.6,83.51,2.39,102.66
2175.0,10.96,76.27,86.41,1.47,175.12
2176.0,11.86,144.94,110.23,1.31,268.34
2177.0,12.82,154.3,103.14,2.58,272.84
2178.0,17.87,245.35,114.51,3.08,380.81
2179.0,11.69,316.27,107.3,1.72,436.98
2180.0,11.81,372.32,111.2,3.07,498.39
2181.0,11.59,467.38,109.04,3.26,591.27
2182.0,12.04,197.89,105.68,1.66,317.26
2183.0,12.21,88.11,112.33,2.56,215.21
2184.0,12.31,6.53,95.0,2.98,116.81
2185.0,10.8,97.34,70.72,2.14,181.0
2186.0,11.47,131.59,86.77,1.2,231.03
2187.0,11.81,117.4,76.63,1.44,207.28
2188.0,11.4,102.1,87.59,1.52,202.61
2189.0,14.97,189.69,76.64,1.67,282.98
2190.0,19.75,267.09,74.69,1.17,362.7
2191.0,12.76,261.64,109.37,1.55,385.33
2192.0,11.48,43.9,89.23,2.79,147.41
2193.0,11.01,6.81,99.29,2.16,119.27
2194.0,11.38,5.54,93.89,1.28,112.09
2195.0,17.88,51.91,78.53,0.98,149.3
2196.0,11.28,50.43,71.73,1.34,134.78
2197.0,11.22,5.01,80.96,0.85,98.04
2198.0,12.13,70.07,78.12,1.2,161.52
2199.0,11.87,70.72,72.69,1.29,156.56
2200.0,11.14,92.71,108.95,4.35,217.15
2201.0,11.14,154.13,116.58,1.1,282.95
2202.0,11.88,3.55,102.14,1.94,119.51
2203.0,11.36,7.32,118.3,1.88,138.86
2204.0,10.99,4.3,119.47,1.34,136.09
2205.0,12.89,4.48,107.86,1.44,126.67
2206.0,11.77,42.91,96.9,1.42,152.99
2207.0,12.56,94.91,112.52,1.35,221.33
2208.0,13.19,20.55,97.37,1.03,132.15
2209.0,12.19,4.82,73.7,3.03,93.75
2210.0,11.85,7.57,95.8,1.25,116.48
2211.0,14.04,26.82,84.56,1.67,127.1
2212.0,12.88,4.42,96.43,1.58,115.31
2213.0,12.71,73.96,86.04,2.42,175.13
2214.0,12.77,4.68,104.92,2.05,124.41
2215.0,11.7,4.7,115.67,1.65,133.72
2216.0,12.08,56.39,117.87,1.4,187.75
2217.0,11.87,128.34,102.73,1.99,244.93
2218.0,11.4,90.07,83.54,1.2,186.22
2219.0,12.68,151.47,89.33,1.5,254.98
2220.0,12.49,14.34,90.63,1.05,118.5
2221.0,13.45,7.26,90.43,1.92,113.07
2222.0,11.3,61.31,102.68,3.81,179.1
2223.0,12.13,11.2,96.55,2.44,122.32
2224.0,10.75,6.23,109.73,1.34,128.06
2225.0,12.64,4.5,85.03,3.81,105.98
2226.0,10.89,5.66,108.62,2.39,127.56
2227.0,11.79,92.35,95.95,2.71,202.8
2228.0,12.88,150.84,92.96,1.55,258.24
2229.0,13.84,208.64,95.38,2.26,320.11
2230.0,11.56,116.24,104.17,1.57,233.53
2231.0,13.32,131.42,89.79,1.51,236.04
2232.0,12.81,212.42,87.27,1.35,313.85
2233.0,11.43,30.32,69.7,1.46,112.92
2234.0,11.86,4.13,65.38,1.15,82.51
2235.0,11.81,4.3,102.46,0.87,119.44
2236.0,10.88,4.45,108.67,2.65,126.64
2237.0,11.34,3.99,102.78,2.23,120.33
2238.0,11.87,24.65,93.92,1.52,131.96
2239.0,11.72,6.44,82.1,2.21,102.48
2240.0,11.5,17.51,98.88,3.75,131.64
2241.0,13.54,85.3,106.47,1.49,206.81
2242.0,12.04,126.61,100.73,1.2,240.58
2243.0,11.59,6.81,87.02,1.07,106.49
2244.0,12.28,62.67,72.52,1.15,148.62
2245.0,12.79,8.85,95.09,2.01,118.74
2246.0,12.31,21.44,132.13,1.43,167.3
2247.0,11.38,4.7,83.51,1.16,100.75
2248.0,17.0,70.69,93.81,0.89,182.39
2249.0,12.29,117.89,114.5,1.34,246.02
2250.0,11.26,82.84,110.13,1.92,206.15
2251.0,13.68,144.29,101.71,1.03,260.71
2252.0,11.59,191.31,119.5,10.82,333.21
2253.0,13.87,7.26,107.56,1.01,129.71
2254.0,11.71,9.08,108.92,2.65,132.35
2255.0,11.45,4.12,103.97,1.7,121.25
2256.0,14.06,6.35,106.86,2.84,130.12
2257.0,12.29,32.97,94.42,2.31,141.99
2258.0,11.65,28.7,94.69,1.62,136.66
2259.0,12.11,14.85,81.61,1.83,110.4
2260.0,11.76,72.47,91.98,3.53,179.74
2261.0,11.67,87.8,88.66,2.31,190.44
2262.0,12.19,13.2,93.53,1.33,120.25
2263.0,13.94,4.59,101.18,1.86,121.57
2264.0,12.12,7.3,108.14,1.77,129.33
2265.0,14.1,30.2,111.31,2.22,157.83
2266.0,12.91,148.06,104.71,2.47,268.16
2267.0,11.6,200.57,104.05,1.7,317.93
2268.0,13.2,43.7,99.26,1.53,157.69
2269.0,11.08,101.43,99.25,1.69,213.45
2270.0,11.01,148.1,104.37,1.5,264.98
2271.0,16.35,254.45,73.81,0.87,345.48
2272.0,11.81,282.37,96.92,2.18,393.29
2273.0,11.16,4.78,88.1,1.08,105.13
2274.0,12.11,5.26,93.19,1.48,112.03
2275.0,12.23,3.46,98.5,3.19,117.39
2276.0,11.52,64.48,109.49,1.37,186.86
2277.0,17.26,92.88,93.56,1.63,205.33
2278.0,12.2,5.08,84.61,1.37,103.26
2279.0,11.82,83.35,89.37,2.1,186.65
2280.0,11.56,124.84,82.1,1.67,220.17
2281.0,12.0,96.59,66.55,2.11,177.25
2282.0,11.54,137.99,93.92,1.76,245.21
2283.0,12.06,4.66,96.43,3.1,116.26
2284.0,11.94,5.91,109.54,1.96,129.36
2285.0,12.13,4.12,107.93,1.7,125.88
2286.0,12.34,52.38,116.81,1.74,183.27
2287.0,12.04,107.06,105.66,1.55,226.31
2288.0,12.66,63.98,107.53,1.29,185.46
2289.0,11.54,157.35,106.35,1.36,276.6
2290.0,11.26,147.71,110.1,1.58,270.65
2291.0,11.67,92.83,100.29,1.39,206.18
2292.0,11.64,177.58,98.47,2.04,289.73
2293.0,12.66,4.7,103.57,4.27,125.19
2294.0,11.54,98.55,86.52,1.17,197.78
2295.0,14.62,137.78,64.94,2.66,220.0
2296.0,11.49,114.7,93.81,2.53,222.53
2297.0,14.87,211.54,104.66,2.41,333.47
2298.0,11.91,95.79,102.93,3.05,213.69
2299.0,11.43,57.96,117.47,3.24,190.09
2300.0,12.62,90.68,113.42,1.84,218.56
2301.0,11.03,42.07,120.5,1.15,174.75
2302.0,12.02,9.76,95.1,2.67,119.54
2303.0,12.43,9.5,112.9,1.66,136.48
2304.0,15.07,125.8,99.66,1.3,241.83
2305.0,11.3,182.32,100.15,1.71,295.48
2306.0,11.06,144.13,87.46,3.15,245.8
2307.0,13.05,202.04,75.55,3.01,293.65
2308.0,11.68,119.97,115.96,1.48,249.09
2309.0,13.06,172.64,106.51,1.63,293.83
2310.0,12.18,4.32,101.25,1.45,119.19
2311.0,11.37,5.18,110.98,2.21,129.74
2312.0,14.06,16.49,97.64,2.84,131.03
2313.0,12.34,6.89,109.6,1.66,130.49
2314.0,11.59,3.74,94.32,1.53,111.18
2315.0,11.99,6.7,105.67,2.69,127.05
2316.0,12.07,26.83,85.02,3.5,127.42
2317.0,10.95,104.15,87.14,1.18,203.42
2318.0,11.38,50.26,78.3,1.34,141.27
2319.0,12.64,4.47,104.71,1.31,123.14
2320.0,11.35,49.86,112.94,3.64,177.79
2321.0,11.14,5.11,103.88,0.9,121.02
2322.0,12.7,64.73,83.7,1.48,162.62
2323.0,11.93,5.4,100.17,1.56,119.06
2324.0,12.78,3.69,66.61,1.16,84.24
2325.0,11.27,73.69,97.71,3.26,185.93
2326.0,12.4,119.91,96.39,1.23,229.93
2327.0,12.61,10.41,80.56,1.58,105.16
2328.0,11.63,6.45,86.85,0.92,105.84
2329.0,12.7,9.13,88.96,2.44,113.23
2330.0,12.19,17.43,82.5,1.31,113.43
2331.0,11.4,5.27,100.1,1.48,118.26
2332.0,12.4,105.05,108.04,1.42,226.91
2333.0,11.81,156.31,88.7,1.06,257.88
2334.0,12.25,4.18,88.81,1.04,106.28
2335.0,12.29,4.62,103.21,1.57,121.69
2336.0,11.54,62.31,111.99,1.86,187.69
2337.0,11.13,108.71,72.73,1.83,194.4
2338.0,12.57,3.64,100.86,1.69,118.75
2339.0,12.61,5.59,102.18,1.29,121.66
2340.0,11.44,79.97,64.78,1.71,157.9
2341.0,18.21,8.97,79.07,1.81,108.06
2342.0,13.04,7.04,71.5,2.23,93.8
2343.0,13.27,79.0,73.12,1.22,166.61
2344.0,11.33,5.75,105.25,1.82,124.15
2345.0,11.9,64.88,91.12,1.16,169.06
2346.0,11.63,140.96,99.47,1.41,253.48
2347.0,13.05,5.37,94.36,1.0,113.78
2348.0,11.9,5.34,103.45,3.62,124.31
2349.0,11.65,39.7,89.55,1.14,142.05
2350.0,11.02,46.8,99.71,2.71,160.25
2351.0,11.69,9.87,103.18,1.53,126.26
2352.0,13.47,63.49,99.56,1.66,178.18
2353.0,14.22,167.22,91.41,2.5,275.35
2354.0,11.86,4.94,90.95,1.97,109.72
2355.0,11.37,48.65,75.37,1.27,136.66
2356.0,12.11,100.35,101.02,1.66,215.14
2357.0,11.02,63.33,104.8,1.99,181.15
2358.0,15.51,5.89,105.52,1.93,128.85
2359.0,11.81,4.68,86.5,1.27,104.26
2360.0,14.27,32.68,79.18,1.07,127.2
2361.0,12.2,5.19,105.16,1.66,124.21
2362.0,10.97,91.98,99.99,1.32,204.26
2363.0,12.57,6.26,77.49,1.86,98.19
2364.0,11.7,7.07,124.27,1.49,144.52
2365.0,11.61,61.65,90.6,1.28,165.14
2366.0,11.76,112.47,71.64,1.8,197.66
2367.0,12.48,148.52,124.14,1.06,286.2
2368.0,12.12,204.24,87.32,1.18,304.86
2369.0,12.77,16.46,87.66,1.1,117.99
2370.0,12.69,17.26,85.67,1.68,117.29
2371.0,11.85,4.22,106.13,1.24,123.43
2372.0,12.79,76.72,97.91,1.13,188.56
2373.0,11.5,5.32,103.19,2.49,122.49
2374.0,12.64,11.05,109.09,1.87,134.65
2375.0,13.55,80.65,115.39,1.37,210.97
2376.0,11.96,6.39,90.76,1.39,110.51
2377.0,13.65,4.04,95.33,4.3,117.32
2378.0,12.09,79.87,98.94,1.58,192.48
2379.0,11.58,53.83,94.7,3.88,163.99
2380.0,21.44,19.01,114.86,1.12,156.42
2381.0,12.2,3.34,67.34,1.57,84.46
2382.0,12.01,5.93,92.56,2.04,112.54
2383.0,11.53,4.67,107.55,1.21,124.95
2384.0,13.4,5.13,91.38,1.29,111.19
2385.0,13.58,66.34,86.7,2.01,168.64
2386.0,11.77,5.33,104.75,2.85,124.7
2387.0,12.22,7.58,108.65,1.33,129.78
2388.0,15.02,66.85,102.12,1.43,185.42
2389.0,11.61,69.76,95.85,1.25,178.47
2390.0,11.75,3.55,76.02,1.0,92.31
2391.0,12.31,50.25,91.52,1.45,155.52
2392.0,12.09,5.06,92.87,0.94,110.96
2393.0,12.9,4.93,92.05,1.48,111.35
2394.0,13.86,105.52,94.9,1.26,215.54
